pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
08-03-2019 02:50,08-03-2019 02:59,1,5.2,16,0,0,17.3,green,credit card,Jamaica,JFK Airport,Queens,Queens
29-03-2019 23:47,29-03-2019 23:51,1,0.9,5.5,0,0,6.8,green,cash,Elmhurst,Elmhurst,Queens,Queens
07-03-2019 20:08,07-03-2019 20:12,1,0.7,5,2.26,0,11.31,green,credit card,East Harlem South,Upper East Side North,Manhattan,Manhattan
05-03-2019 21:34,05-03-2019 21:48,1,1.53,10.5,0,0,11.8,green,cash,Fort Greene,Downtown Brooklyn/MetroTech,Brooklyn,Brooklyn
17-03-2019 07:55,17-03-2019 08:08,1,3.95,14.5,0,0,15.3,green,credit card,East Harlem South,Washington Heights South,Manhattan,Manhattan
26-03-2019 06:57,26-03-2019 06:57,1,0,7,0,0,7,green,cash,Manhattanville,Manhattanville,Manhattan,Manhattan
17-03-2019 15:02,17-03-2019 15:28,1,7.8,26,0,0,26.8,green,credit card,Bay Ridge,Homecrest,Brooklyn,Brooklyn
10-03-2019 09:56,10-03-2019 10:03,1,1.63,7.5,2.08,0,10.38,green,credit card,Hamilton Heights,West Concourse,Manhattan,Bronx
07-03-2019 15:38,07-03-2019 15:56,3,2.53,14,4.39,0,21.94,green,credit card,Downtown Brooklyn/MetroTech,TriBeCa/Civic Center,Brooklyn,Manhattan
02-03-2019 18:23,02-03-2019 18:33,1,1.65,8.5,0,0,9.3,green,cash,DUMBO/Vinegar Hill,Boerum Hill,Brooklyn,Brooklyn
05-03-2019 12:30,05-03-2019 12:40,1,1.21,7.5,0,0,8.3,green,cash,Astoria,Old Astoria,Queens,Queens
18-03-2019 09:39,18-03-2019 09:46,1,1.24,6.5,1.46,0,8.76,green,credit card,East Harlem North,East Harlem South,Manhattan,Manhattan
05-03-2019 19:01,05-03-2019 19:05,1,0.87,5,0,0,6.8,green,cash,Elmhurst,Elmhurst,Queens,Queens
02-03-2019 13:28,02-03-2019 13:36,1,1.26,7.5,0,0,8.3,green,cash,East Harlem South,East Harlem North,Manhattan,Manhattan
20-03-2019 13:30,20-03-2019 13:45,1,5.2,18.5,6.62,0,28.67,green,credit card,Washington Heights South,Upper West Side South,Manhattan,Manhattan
28-03-2019 03:17,28-03-2019 03:20,1,0.82,5,0,0,6.3,green,cash,Astoria,Old Astoria,Queens,Queens
10-03-2019 22:25,10-03-2019 22:33,1,1.48,7.5,0,0,8.8,green,cash,Park Slope,Red Hook,Brooklyn,Brooklyn
15-03-2019 21:25,15-03-2019 21:51,2,3.67,18,4.41,0,26.46,green,credit card,DUMBO/Vinegar Hill,West Village,Brooklyn,Manhattan
01-03-2019 17:00,01-03-2019 17:17,1,1.66,12,0,0,13.8,green,credit card,East Concourse/Concourse Village,Central Harlem North,Bronx,Manhattan
21-03-2019 09:13,21-03-2019 09:24,1,1.45,8.5,0,0,9.3,green,cash,East Harlem North,Manhattanville,Manhattan,Manhattan
12-03-2019 20:10,12-03-2019 20:20,1,1.97,8.5,0,0,9.8,green,cash,DUMBO/Vinegar Hill,Bedford,Brooklyn,Brooklyn
25-03-2019 21:47,25-03-2019 21:55,1,1.68,7.5,1.76,0,10.56,green,credit card,Astoria,Old Astoria,Queens,Queens
29-03-2019 10:47,29-03-2019 10:53,1,1.1,6,0,0,6.8,green,cash,North Corona,Jackson Heights,Queens,Queens
09-03-2019 22:22,09-03-2019 22:46,1,4.03,18,4.41,0,26.46,green,credit card,Central Harlem,Times Sq/Theatre District,Manhattan,Manhattan
27-03-2019 10:43,27-03-2019 10:55,1,2.07,10,0,0,10.8,green,cash,Fort Greene,Crown Heights North,Brooklyn,Brooklyn
19-03-2019 12:46,19-03-2019 13:17,1,5.18,17.93,0,0,18.43,green,credit card,East Flatbush/Farragut,Fort Greene,Brooklyn,Brooklyn
11-03-2019 11:45,11-03-2019 11:48,1,0.78,4.5,0,0,5.3,green,cash,Morningside Heights,Morningside Heights,Manhattan,Manhattan
30-03-2019 12:13,30-03-2019 12:31,1,3.4,15,3.7,0,22.25,green,credit card,Morningside Heights,Lincoln Square East,Manhattan,Manhattan
27-03-2019 11:27,27-03-2019 12:14,1,6.62,33.54,0,0,34.04,green,credit card,Mott Haven/Port Morris,Midtown North,Bronx,Manhattan
16-03-2019 10:53,16-03-2019 11:20,1,9.46,31.8,0,0,32.3,green,credit card,Central Harlem North,Eastchester,Manhattan,Bronx
05-03-2019 11:59,05-03-2019 12:18,1,6.96,22.5,0,0,23.3,green,credit card,Old Astoria,College Point,Queens,Queens
23-03-2019 12:59,23-03-2019 13:05,6,1.27,6.5,0,0,7.3,green,cash,Prospect Park,Crown Heights North,Brooklyn,Brooklyn
27-03-2019 20:00,27-03-2019 20:06,1,1.06,6,1.56,0,9.36,green,credit card,Downtown Brooklyn/MetroTech,Boerum Hill,Brooklyn,Brooklyn
31-03-2019 00:28,31-03-2019 00:39,1,2.26,10,2,0,13.3,green,credit card,Elmhurst,Middle Village,Queens,Queens
08-03-2019 16:45,08-03-2019 16:53,1,1.32,8,1.96,0,11.76,green,credit card,Jackson Heights,Astoria,Queens,Queens
28-03-2019 16:39,28-03-2019 17:28,1,11.14,33.22,0,0,33.72,green,credit card,East Flatbush/Remsen Village,Saint Albans,Brooklyn,Queens
02-03-2019 19:25,02-03-2019 19:28,1,0.4,4,1.2,0,6,green,credit card,Central Harlem,Central Harlem North,Manhattan,Manhattan
13-03-2019 08:11,13-03-2019 08:24,1,1.15,9.5,2.06,0,12.36,green,credit card,East Harlem North,East Harlem South,Manhattan,Manhattan
28-03-2019 18:15,28-03-2019 18:25,1,2.02,9.5,0,0,11.3,green,credit card,Jamaica,Baisley Park,Queens,Queens
17-03-2019 01:53,17-03-2019 01:55,1,0.71,4.5,0,0,5.8,green,cash,Central Harlem North,Central Harlem North,Manhattan,Manhattan
15-03-2019 16:12,15-03-2019 16:18,1,0.82,6,0,0,7.8,green,cash,Central Harlem North,Central Harlem,Manhattan,Manhattan
29-03-2019 10:35,29-03-2019 10:49,1,2.8,12.5,3.2,0,19.25,green,credit card,DUMBO/Vinegar Hill,Little Italy/NoLiTa,Brooklyn,Manhattan
17-03-2019 19:20,17-03-2019 19:27,1,0.89,6,0,0,6.8,green,cash,Steinway,Astoria,Queens,Queens
06-03-2019 14:28,06-03-2019 14:57,1,4.28,15,0,0,15.5,green,credit card,Central Harlem North,Kingsbridge Heights,Manhattan,Bronx
14-03-2019 17:55,14-03-2019 18:22,1,2.99,17.5,0,0,19.3,green,credit card,Park Slope,Bedford,Brooklyn,Brooklyn
27-03-2019 02:11,27-03-2019 02:12,1,4.1,3,0,0,4.3,green,,Jackson Heights,Jackson Heights,Queens,Queens
18-03-2019 17:49,18-03-2019 17:58,2,1.22,8,2.45,0,12.25,green,credit card,Downtown Brooklyn/MetroTech,Clinton Hill,Brooklyn,Brooklyn
22-03-2019 23:56,23-03-2019 00:22,1,6.88,23,0,0,24.3,green,cash,East Harlem South,Bedford Park,Manhattan,Bronx
13-03-2019 09:04,13-03-2019 09:39,1,7.1,25.7,0,0,26.2,green,credit card,East New York,Jamaica,Brooklyn,Queens
26-03-2019 15:53,26-03-2019 16:08,1,2.57,12,0,0,12.8,green,credit card,Richmond Hill,Forest Hills,Queens,Queens
29-03-2019 13:50,29-03-2019 13:57,1,1.17,6.5,0,0,7.3,green,cash,Soundview/Bruckner,Parkchester,Bronx,Bronx
09-03-2019 21:55,09-03-2019 22:11,5,4.34,15,2,0,21.05,green,credit card,DUMBO/Vinegar Hill,Alphabet City,Brooklyn,Manhattan
01-03-2019 17:56,01-03-2019 18:08,1,1.98,10,0,0,11.8,green,credit card,Crown Heights North,Boerum Hill,Brooklyn,Brooklyn
20-03-2019 00:01,20-03-2019 00:24,1,6.2,22.5,3,0,29.55,green,credit card,Washington Heights South,Manhattan Valley,Manhattan,Manhattan
04-03-2019 18:14,04-03-2019 18:27,2,2.69,11,0,0,12.8,green,cash,Old Astoria,Sunnyside,Queens,Queens
21-03-2019 21:43,21-03-2019 21:51,1,1.45,7,1.66,0,9.96,green,credit card,Astoria,Steinway,Queens,Queens
09-03-2019 09:47,09-03-2019 09:55,1,1.13,7,0,0,7.8,green,cash,Brooklyn Heights,DUMBO/Vinegar Hill,Brooklyn,Brooklyn
06-03-2019 13:33,06-03-2019 14:29,1,23.61,58.99,0,5.76,65.25,green,credit card,Kingsbridge Heights,Kingsbridge Heights,Bronx,Bronx
30-03-2019 23:28,30-03-2019 23:38,1,2.05,9.5,2.71,0,16.26,green,credit card,East Harlem North,Yorkville West,Manhattan,Manhattan
29-03-2019 18:24,29-03-2019 18:28,1,0.55,4.5,0,0,6.3,green,cash,Central Harlem,Central Harlem North,Manhattan,Manhattan
21-03-2019 22:37,21-03-2019 22:56,1,3.78,15.5,0,0,16.8,green,credit card,South Jamaica,Rosedale,Queens,Queens
16-03-2019 01:45,16-03-2019 01:47,1,0.51,4,0,0,5.3,green,cash,Central Harlem,East Harlem North,Manhattan,Manhattan
25-03-2019 01:51,25-03-2019 02:08,1,4.56,16,0,0,17.3,green,cash,Elmhurst,Murray Hill-Queens,Queens,Queens
28-03-2019 16:11,28-03-2019 16:26,1,1.96,12,0,0,13.8,green,cash,Woodside,Maspeth,Queens,Queens
01-03-2019 21:21,01-03-2019 21:28,5,0.99,6.5,1.95,0,9.75,green,credit card,Astoria,Woodside,Queens,Queens
09-03-2019 09:31,09-03-2019 09:50,1,1.44,12,0,0,12.8,green,credit card,Flushing,Flushing,Queens,Queens
29-03-2019 07:10,29-03-2019 07:20,1,1.93,8.5,0,0,12.05,green,cash,East Harlem North,Upper East Side North,Manhattan,Manhattan
16-03-2019 13:53,16-03-2019 14:04,1,1.8,9.5,0,0,10.3,green,cash,Forest Hills,Rego Park,Queens,Queens
20-03-2019 10:31,20-03-2019 10:39,1,0.88,8,0,0,8,green,cash,Washington Heights North,Washington Heights North,Manhattan,Manhattan
14-03-2019 18:00,14-03-2019 18:03,1,0.8,4.5,1.58,0,7.88,green,credit card,Cobble Hill,Carroll Gardens,Brooklyn,Brooklyn
27-03-2019 13:43,27-03-2019 13:47,1,0.76,4.5,1.06,0,6.36,green,credit card,Morningside Heights,Morningside Heights,Manhattan,Manhattan
08-03-2019 14:19,08-03-2019 14:43,3,3.96,18,3.76,0,22.56,green,credit card,Forest Hills,South Ozone Park,Queens,Queens
28-03-2019 09:59,28-03-2019 10:25,1,4.3,20,4.71,0,28.26,green,credit card,Cobble Hill,Greenwich Village South,Brooklyn,Manhattan
14-03-2019 13:41,14-03-2019 13:47,1,0.87,6,0,0,6.8,green,credit card,Fort Greene,DUMBO/Vinegar Hill,Brooklyn,Brooklyn
14-03-2019 20:27,14-03-2019 21:11,3,19.62,54,0,5.76,61.06,green,credit card,Downtown Brooklyn/MetroTech,Norwood,Brooklyn,Bronx
22-03-2019 00:04,22-03-2019 00:12,1,1.99,8.5,0,0,9.8,green,cash,Williamsburg (South Side),Greenpoint,Brooklyn,Brooklyn
15-03-2019 18:12,15-03-2019 18:56,1,12.57,39.35,0,0,39.85,green,credit card,Gravesend,Bedford,Brooklyn,Brooklyn
12-03-2019 14:30,12-03-2019 14:50,2,2.35,14,0,0,14.8,green,credit card,Flatbush/Ditmas Park,Crown Heights South,Brooklyn,Brooklyn
31-03-2019 09:43,31-03-2019 09:45,1,0.43,3.5,0,0,4.3,green,cash,Central Harlem North,Central Harlem North,Manhattan,Manhattan
28-02-2019 23:29,28-02-2019 23:32,1,0.9,5,0,0,6.3,green,cash,Old Astoria,Long Island City/Queens Plaza,Queens,Queens
27-03-2019 21:15,27-03-2019 21:20,1,0.98,6,0,0,7.3,green,cash,Washington Heights South,Washington Heights North,Manhattan,Manhattan
10-03-2019 16:28,10-03-2019 16:30,1,0.56,4,1.44,0,6.24,green,credit card,Central Harlem,Central Harlem,Manhattan,Manhattan
26-03-2019 08:07,26-03-2019 08:15,1,1.37,7.5,1.5,0,12.55,green,credit card,Central Harlem,Upper West Side North,Manhattan,Manhattan
24-03-2019 21:29,24-03-2019 21:32,1,0.63,4.5,0,0,5.8,green,cash,Rego Park,Forest Hills,Queens,Queens
21-03-2019 15:50,21-03-2019 16:07,5,3.03,14.5,4.51,0,22.56,green,credit card,Williamsburg (North Side),East Village,Brooklyn,Manhattan
20-03-2019 09:30,20-03-2019 10:19,1,7.85,32.5,0,0,33.3,green,credit card,Ridgewood,Upper East Side South,Queens,Manhattan
11-03-2019 15:08,11-03-2019 16:06,1,13.65,34.67,0,0,35.17,green,credit card,Jamaica,Fort Greene,Queens,Brooklyn
21-03-2019 23:11,21-03-2019 23:17,1,0.7,5.5,1.7,0,8.5,green,credit card,Jackson Heights,Jackson Heights,Queens,Queens
28-03-2019 08:01,28-03-2019 08:20,1,4.9,18.5,0,0,19.3,green,cash,Central Harlem,Washington Heights South,Manhattan,Manhattan
03-03-2019 18:48,03-03-2019 18:58,1,3.57,12.5,0,5.76,19.06,green,cash,East Harlem North,Astoria,Manhattan,Queens
23-03-2019 18:38,23-03-2019 19:00,5,4.3,18.5,0,0,19.3,green,cash,Forest Hills,South Ozone Park,Queens,Queens
13-03-2019 11:30,13-03-2019 11:53,1,2.54,15,3.71,0,22.26,green,credit card,East Harlem South,Lenox Hill East,Manhattan,Manhattan
17-03-2019 07:14,17-03-2019 07:25,1,3.41,12,3.11,0,18.66,green,credit card,Long Island City/Hunters Point,Lenox Hill East,Queens,Manhattan
08-03-2019 13:40,08-03-2019 13:49,1,1.57,8.5,1.2,0,13.25,green,credit card,East Harlem North,Yorkville West,Manhattan,Manhattan
30-03-2019 09:24,30-03-2019 09:45,1,3.83,16,3.91,0,23.46,green,credit card,Central Park,Penn Station/Madison Sq West,Manhattan,Manhattan
20-03-2019 09:04,20-03-2019 09:24,1,5.3,18.68,0,0,19.18,green,credit card,Highbridge,Norwood,Bronx,Bronx
12-03-2019 10:12,12-03-2019 10:19,1,1.49,7,1,0,8.8,green,credit card,Old Astoria,Queensbridge/Ravenswood,Queens,Queens
26-03-2019 13:56,26-03-2019 14:05,1,1.74,8.5,0,0,9.3,green,cash,Mount Hope,East Concourse/Concourse Village,Bronx,Bronx
06-03-2019 10:10,06-03-2019 10:19,1,1.38,8,0,0,8.8,green,cash,East Harlem North,East Harlem South,Manhattan,Manhattan
13-03-2019 09:07,13-03-2019 09:30,1,3.82,17,4.45,0,22.25,green,credit card,Brooklyn Heights,Park Slope,Brooklyn,Brooklyn
17-03-2019 16:56,17-03-2019 17:02,1,1.08,6,0,0,9.55,green,cash,East Harlem North,Yorkville West,Manhattan,Manhattan
04-03-2019 09:51,04-03-2019 09:56,1,0.78,5,0,0,5.8,green,cash,Astoria,Astoria,Queens,Queens
28-03-2019 23:02,28-03-2019 23:11,1,1.65,8,0,0,9.3,green,cash,Woodside,Sunnyside,Queens,Queens
20-03-2019 20:07,20-03-2019 20:24,1,2.2,12.5,0,0,13.8,green,credit card,Morrisania/Melrose,Highbridge,Bronx,Bronx
25-03-2019 16:06,25-03-2019 16:37,2,4.5,21.5,0,0,23.3,green,credit card,East Tremont,Williamsbridge/Olinville,Bronx,Bronx
23-03-2019 17:41,23-03-2019 17:49,1,1.35,7,0,0,7.8,green,cash,South Jamaica,Jamaica,Queens,Queens
03-03-2019 15:07,03-03-2019 15:15,1,1.33,7,0,0,7.8,green,cash,Astoria,Astoria,Queens,Queens
17-03-2019 22:38,17-03-2019 22:53,1,6.8,20.5,4.35,0,26.15,green,credit card,Downtown Brooklyn/MetroTech,Woodside,Brooklyn,Queens
21-03-2019 19:29,21-03-2019 19:36,3,0.8,6,0,0,7.8,green,cash,Jackson Heights,Elmhurst,Queens,Queens
18-03-2019 11:38,18-03-2019 11:50,1,1.58,9,1.96,0,11.76,green,credit card,Hamilton Heights,Central Harlem,Manhattan,Manhattan
17-03-2019 12:35,17-03-2019 12:41,1,0.46,5.5,0,0,6.3,green,credit card,Glendale,Glendale,Queens,Queens
01-03-2019 05:46,01-03-2019 06:15,1,13.66,39,0,0,40.3,green,credit card,Gravesend,Cypress Hills,Brooklyn,Brooklyn
18-03-2019 21:04,18-03-2019 21:21,1,3.6,14,0,0,15.3,green,cash,Fort Greene,Flatbush/Ditmas Park,Brooklyn,Brooklyn
03-03-2019 03:21,03-03-2019 03:27,1,2.09,8,1.86,0,11.16,green,credit card,Jamaica,South Jamaica,Queens,Queens
30-03-2019 10:42,30-03-2019 10:55,1,2.2,11,0,0,11.8,green,cash,Manhattanville,West Concourse,Manhattan,Bronx
06-03-2019 07:20,06-03-2019 07:30,1,1.68,9,0,0,9.8,green,cash,DUMBO/Vinegar Hill,Cobble Hill,Brooklyn,Brooklyn
05-03-2019 06:29,05-03-2019 07:01,1,12.79,37.5,0,5.76,44.06,green,credit card,Hamilton Heights,Forest Hills,Manhattan,Queens
18-03-2019 17:59,18-03-2019 18:02,1,1.02,5,0.5,0,7.3,green,credit card,East Harlem South,Central Harlem,Manhattan,Manhattan
10-03-2019 18:08,10-03-2019 18:15,1,1.43,6.5,0,0,7.3,green,cash,Park Slope,Cobble Hill,Brooklyn,Brooklyn
12-03-2019 11:40,12-03-2019 11:49,1,3.5,12,0,0,12.8,green,cash,Steinway,LaGuardia Airport,Queens,Queens
01-03-2019 14:37,01-03-2019 14:37,1,0,2.5,0,0,3.3,green,cash,Queensbridge/Ravenswood,Queensbridge/Ravenswood,Queens,Queens
01-03-2019 14:48,01-03-2019 15:09,5,3.11,15,0,0,16.8,green,cash,Steinway,Jackson Heights,Queens,Queens
01-03-2019 18:25,01-03-2019 19:01,1,4.1,22.5,4.85,0,29.15,green,credit card,Downtown Brooklyn/MetroTech,Bushwick North,Brooklyn,Brooklyn
02-03-2019 17:10,02-03-2019 17:37,1,5.16,20.5,0,0,21.3,green,cash,Woodside,Woodside,Queens,Queens
16-03-2019 14:07,16-03-2019 14:23,1,3.3,14,0,0,14.8,green,credit card,Kew Gardens Hills,Fresh Meadows,Queens,Queens
12-03-2019 04:07,12-03-2019 04:19,1,3.93,13.5,5.26,0,22.81,green,credit card,East Harlem South,Midtown Center,Manhattan,Manhattan
17-03-2019 14:00,17-03-2019 14:06,5,1.18,6.5,1.46,0,8.76,green,credit card,East Harlem South,Upper West Side North,Manhattan,Manhattan
14-03-2019 20:04,14-03-2019 20:13,1,1.9,8.5,2.5,0,15.05,green,credit card,East Harlem North,Upper East Side North,Manhattan,Manhattan
04-03-2019 11:23,04-03-2019 11:31,1,1.2,7,1.56,0,9.36,green,credit card,Morningside Heights,Hamilton Heights,Manhattan,Manhattan
19-03-2019 21:44,19-03-2019 21:48,1,0.75,4.5,0,0,5.8,green,credit card,Central Harlem,Manhattanville,Manhattan,Manhattan
14-03-2019 08:13,14-03-2019 08:18,1,0.8,5.5,1.26,0,7.56,green,credit card,Cobble Hill,Gowanus,Brooklyn,Brooklyn
08-03-2019 18:51,08-03-2019 19:01,1,1.5,8.5,0,0,10.3,green,cash,Park Slope,Park Slope,Brooklyn,Brooklyn
27-03-2019 08:41,27-03-2019 09:11,1,6,18.38,0,0,18.88,green,credit card,Soundview/Castle Hill,West Concourse,Bronx,Bronx
22-03-2019 20:14,22-03-2019 20:23,2,1.65,8,1.86,0,11.16,green,credit card,Elmhurst,Middle Village,Queens,Queens
03-03-2019 01:48,03-03-2019 02:22,1,9.6,33,0,0,34.3,green,credit card,Kew Gardens Hills,Crown Heights North,Queens,Brooklyn
03-03-2019 09:17,03-03-2019 09:55,1,13.5,42,0,0,42.8,green,credit card,Cambria Heights,Stuyvesant Heights,Queens,Brooklyn
17-03-2019 12:04,17-03-2019 12:15,1,0.96,8,1.32,0,12.07,green,credit card,Fort Greene,Boerum Hill,Brooklyn,Brooklyn
22-03-2019 19:00,22-03-2019 19:05,1,0.81,5.5,2.7,0,10,green,credit card,Astoria,Astoria,Queens,Queens
25-03-2019 09:47,25-03-2019 09:51,1,0.64,4.5,1.06,0,6.36,green,credit card,Central Harlem,Morningside Heights,Manhattan,Manhattan
28-03-2019 11:24,28-03-2019 11:49,1,5.62,16.94,0,0,17.44,green,credit card,Downtown Brooklyn/MetroTech,Kips Bay,Brooklyn,Manhattan
19-03-2019 16:19,19-03-2019 16:22,1,0.37,4,0,0,5.8,green,cash,Forest Hills,Forest Hills,Queens,Queens
05-03-2019 18:13,05-03-2019 18:17,1,1,5.5,2,0,12.05,green,credit card,Central Park,Upper East Side North,Manhattan,Manhattan
01-03-2019 20:46,01-03-2019 20:53,1,1,6.5,1.55,0,9.35,green,credit card,Central Harlem,Central Harlem North,Manhattan,Manhattan
08-03-2019 16:32,08-03-2019 17:03,2,3.12,19,0,0,20.8,green,cash,Downtown Brooklyn/MetroTech,Stuyvesant Heights,Brooklyn,Brooklyn
20-03-2019 13:32,20-03-2019 14:06,1,8.82,29.5,6.61,0,39.66,green,credit card,Brooklyn Heights,Upper East Side South,Brooklyn,Manhattan
13-03-2019 13:48,13-03-2019 14:22,3,9.88,32,7.11,0,42.66,green,credit card,Washington Heights South,Kips Bay,Manhattan,Manhattan
06-03-2019 13:03,06-03-2019 13:44,1,12.4,40.5,0,0,41.3,green,credit card,Brownsville,Elmhurst,Brooklyn,Queens
12-03-2019 12:59,12-03-2019 13:17,1,2.95,13.5,0,0,14.3,green,credit card,Van Nest/Morris Park,Van Nest/Morris Park,Bronx,Bronx
11-03-2019 00:05,11-03-2019 00:15,1,2.2,9.5,0,0,10.8,green,cash,Williamsburg (North Side),Bushwick South,Brooklyn,Brooklyn
06-03-2019 00:07,06-03-2019 00:16,1,2.58,9.5,2.7,0,13.5,green,credit card,East Harlem South,Central Harlem North,Manhattan,Manhattan
05-03-2019 22:57,05-03-2019 23:11,1,3.07,13,0,0,14.3,green,credit card,Gravesend,Dyker Heights,Brooklyn,Brooklyn
03-03-2019 13:05,03-03-2019 13:10,1,1.04,6.5,2,0,9.3,green,credit card,Central Park,Manhattan Valley,Manhattan,Manhattan
01-03-2019 21:01,01-03-2019 21:06,1,0.89,5.5,1.36,0,8.16,green,credit card,Van Nest/Morris Park,Pelham Parkway,Bronx,Bronx
17-03-2019 14:06,17-03-2019 14:21,2,2.4,12,0,0,12.8,green,cash,Central Harlem,East Concourse/Concourse Village,Manhattan,Bronx
05-03-2019 08:36,05-03-2019 09:07,1,3.86,21,0,0,21.8,green,cash,Central Harlem,Melrose South,Manhattan,Bronx
13-03-2019 13:04,13-03-2019 13:44,1,12.06,39,0,2.64,42.44,green,credit card,Co-Op City,University Heights/Morris Heights,Bronx,Bronx
27-03-2019 12:25,27-03-2019 12:31,1,2.74,10,0,0,10.8,green,credit card,Steinway,LaGuardia Airport,Queens,Queens
23-03-2019 13:48,23-03-2019 14:00,1,1.98,10,3,0,13,green,credit card,Central Harlem,Central Harlem North,Manhattan,Manhattan
12-03-2019 23:54,13-03-2019 00:03,1,1.4,8.5,0,0,9.8,green,cash,East Harlem North,Central Harlem North,Manhattan,Manhattan
05-03-2019 12:44,05-03-2019 12:49,1,0.93,5.5,0,0,6.3,green,cash,Sunnyside,Woodside,Queens,Queens
07-03-2019 22:37,07-03-2019 23:17,1,8.43,33.5,6.96,0,43.71,green,credit card,East New York,East New York,Brooklyn,Brooklyn
28-03-2019 20:54,28-03-2019 21:00,1,1.12,6.5,0.78,0,8.58,green,credit card,Morningside Heights,Upper West Side North,Manhattan,Manhattan
05-03-2019 20:45,05-03-2019 20:53,1,1.3,7,1.65,0,9.95,green,credit card,Downtown Brooklyn/MetroTech,Fort Greene,Brooklyn,Brooklyn
31-03-2019 14:45,31-03-2019 14:49,1,0.84,5,0,0,5.8,green,cash,Central Harlem,East Harlem South,Manhattan,Manhattan
23-03-2019 23:05,23-03-2019 23:36,1,10.5,34,0,0,35.3,green,cash,Clinton Hill,Bensonhurst West,Brooklyn,Brooklyn
09-03-2019 21:41,09-03-2019 21:46,1,0.77,5,0,0,6.3,green,cash,Jackson Heights,Elmhurst,Queens,Queens
09-03-2019 20:46,09-03-2019 20:58,1,2,10,2,0,13.3,green,credit card,Boerum Hill,Fort Greene,Brooklyn,Brooklyn
01-03-2019 20:05,01-03-2019 20:14,1,3.4,12,0,0,13.3,green,cash,Rego Park,Hillcrest/Pomonok,Queens,Queens
05-03-2019 20:14,05-03-2019 21:25,1,22.81,70,0,5.76,77.06,green,credit card,Midwood,East Concourse/Concourse Village,Brooklyn,Bronx
27-03-2019 15:26,27-03-2019 15:31,1,0.89,5.5,1.26,0,7.56,green,credit card,Downtown Brooklyn/MetroTech,DUMBO/Vinegar Hill,Brooklyn,Brooklyn
08-03-2019 14:25,08-03-2019 15:04,1,9.84,32.5,0,0,36.05,green,cash,East Harlem South,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn
27-03-2019 10:02,27-03-2019 10:25,1,8.74,23.53,0,0,24.03,green,credit card,Woodlawn/Wakefield,Hunts Point,Bronx,Bronx
02-03-2019 17:48,02-03-2019 18:10,1,8.97,26,0,0,26.8,green,cash,Hamilton Heights,Bronxdale,Manhattan,Bronx
08-03-2019 01:02,08-03-2019 01:07,1,1.05,6,0,0,7.3,green,cash,Central Harlem,Manhattanville,Manhattan,Manhattan
13-03-2019 12:29,13-03-2019 12:42,1,1.4,9.5,0,0,10.3,green,cash,Brooklyn Heights,Brooklyn Navy Yard,Brooklyn,Brooklyn
06-03-2019 18:27,06-03-2019 18:43,2,2.64,12,0,0,13.8,green,cash,Downtown Brooklyn/MetroTech,Red Hook,Brooklyn,Brooklyn
03-03-2019 09:30,03-03-2019 09:43,1,2.73,12,1,0,13.8,green,credit card,East Tremont,Van Cortlandt Village,Bronx,Bronx
04-03-2019 04:19,04-03-2019 04:21,1,0.12,3.5,0,0,4.8,green,cash,Hamilton Heights,Hamilton Heights,Manhattan,Manhattan
28-03-2019 17:05,28-03-2019 17:16,1,1.39,9,0,0,10.8,green,cash,Hamilton Heights,Washington Heights South,Manhattan,Manhattan
03-03-2019 16:45,03-03-2019 16:57,3,1.3,8.5,2.32,0,11.62,green,credit card,Boerum Hill,Park Slope,Brooklyn,Brooklyn
25-03-2019 18:50,25-03-2019 19:08,1,2.98,14.5,3.5,0,19.8,green,credit card,East Harlem South,Central Harlem North,Manhattan,Manhattan
30-03-2019 21:19,30-03-2019 21:23,1,0.48,4.5,1.16,0,6.96,green,credit card,Fort Greene,Fort Greene,Brooklyn,Brooklyn
27-03-2019 18:13,27-03-2019 18:20,1,0.99,7,2.64,0,11.44,green,credit card,Woodside,Sunnyside,Queens,Queens
27-03-2019 20:38,27-03-2019 20:46,1,1.3,7.5,0,0,8.8,green,cash,East Harlem North,Central Harlem,Manhattan,Manhattan
01-03-2019 15:58,01-03-2019 16:55,1,18.2,56.13,0,0,56.63,green,credit card,Sheepshead Bay,Fresh Meadows,Brooklyn,Queens
07-03-2019 11:40,07-03-2019 11:59,1,1.97,13,1.66,0,18.21,green,credit card,East Harlem South,Upper East Side South,Manhattan,Manhattan
