minutes_watched,days_engage,eng_quiz,eng_exam,eng_hub_qa,st_purch
0.7,2,0,0,0,0
16.9,1,0,0,0,0
1.4,1,0,0,0,0
0.2,1,0,0,0,0
0.1,1,0,0,0,0
17.4,1,0,0,0,0
12.5,3,0,1,0,0
0.5,1,0,0,0,0
1.9,1,0,0,0,0
144.1,2,1,0,0,0
0.4,1,0,0,0,0
126.1,4,1,1,0,0
2.5,1,0,0,0,0
17.6,1,1,0,0,0
14.0,2,0,0,0,0
0.3,1,0,0,0,0
2.5,1,0,0,0,0
12.1,2,0,0,0,0
0.2,1,0,0,0,0
6.3,1,0,0,0,0
32.1,2,1,0,0,0
0.8,1,0,0,0,0
0.1,1,0,0,0,0
1.0,1,0,0,0,0
52.8,3,0,0,0,0
261.1,9,1,1,0,0
5.4,4,0,1,0,0
2.5,1,0,0,0,0
6.3,1,1,0,0,0
129.9,5,0,1,0,1
22.4,1,0,1,0,0
0.4,1,0,0,0,0
108.0,4,1,1,0,1
547.0,17,1,1,0,1
21.700000000000003,2,0,0,0,0
0.2,1,0,0,0,0
28.3,1,1,0,0,0
0.2,1,0,0,0,0
196.7,4,1,1,0,0
733.7,11,1,1,0,1
456.3,17,1,1,0,1
0.6000000000000001,2,0,0,0,0
17.2,1,1,0,0,0
3.0,1,0,0,0,0
99.9,2,0,1,0,0
0.2,1,0,0,0,0
8.4,1,0,0,0,0
64.8,2,1,0,0,0
38.0,1,1,0,0,0
1.6,1,0,0,0,0
0.1,1,0,0,0,1
43.2,4,1,1,0,0
2.6,1,0,0,0,0
4.5,1,0,0,0,0
36.6,1,1,1,0,0
114.4,3,0,0,0,1
3.5,1,0,0,0,0
20.2,3,1,0,0,0
4.1,1,0,0,0,0
0.1,1,0,0,0,0
422.2000000000001,17,1,1,1,1
0.0,0,0,1,0,0
10.2,1,1,0,0,0
0.4,1,0,0,0,0
165.0,2,0,0,0,0
0.5,1,0,0,0,0
6.4,2,1,0,0,0
0.0,0,0,0,0,1
51.4,3,1,1,0,0
1.2,1,0,1,0,0
1.0,1,0,0,0,0
0.5,1,0,1,0,0
1506.2,12,1,1,0,1
10.0,2,1,0,0,0
224.8,6,1,1,0,0
1.1,1,0,0,0,0
39.6,1,1,0,0,0
18.5,2,0,0,0,0
0.1,1,0,0,0,0
14.1,1,0,0,0,0
0.1,1,0,0,0,0
1.7,1,0,0,0,0
0.1,1,0,0,0,0
1.3,1,0,0,0,0
9.9,1,1,0,0,0
30.2,1,1,0,0,0
6.5,1,1,0,0,0
32.4,2,0,1,0,1
0.6,1,0,0,0,0
0.1,1,0,0,0,0
2.1,1,0,0,0,0
3.6,1,0,0,0,0
732.3,27,1,1,1,1
0.2,1,0,0,0,0
0.7,1,0,0,0,0
0.1,1,0,0,0,0
22.3,2,1,0,0,0
0.2,1,0,0,0,0
174.6,7,1,1,0,1
0.3,1,0,0,0,0
44.9,2,1,1,0,0
0.4,1,0,0,0,0
0.1,1,0,0,0,0
1.4,2,0,0,0,0
32.5,3,0,0,0,1
0.1,1,0,0,0,0
21.6,2,1,1,0,1
0.2,1,0,0,0,0
104.9,3,1,1,0,1
0.3,1,0,0,0,0
43.4,5,1,0,0,0
2.4,1,0,0,0,0
3.3,1,0,0,0,0
20.2,2,1,0,0,0
1.3,1,0,0,0,0
0.2,1,0,0,0,0
1.0,2,0,0,0,0
1.4,1,0,0,0,0
313.90000000000003,8,1,1,0,1
600.2,15,1,1,0,1
33.3,3,1,0,0,1
4.1,1,0,0,0,0
10.5,1,1,0,0,0
22.5,3,0,0,0,0
0.9,1,0,0,0,0
0.4,1,0,0,0,0
1.3,1,0,0,0,0
0.5,1,0,0,0,0
30.5,2,0,1,0,0
25.2,1,0,0,0,0
0.2,1,0,0,0,0
9.1,1,1,0,0,0
2.1,1,0,0,0,0
15.5,2,1,0,0,0
2487.9,28,1,1,1,1
6.2,1,0,0,0,0
1.0,1,0,0,0,0
9.6,1,0,0,0,0
7.3,1,1,0,0,0
0.3,2,0,0,0,0
26.700000000000003,2,1,0,0,1
0.1,1,0,0,0,0
26.8,1,1,0,0,0
1.0,1,0,0,0,0
1678.4,28,1,1,0,1
0.7,1,1,0,0,0
0.4,1,0,0,0,0
47.4,3,1,0,0,0
49.3,1,1,0,0,0
0.1,1,0,0,0,0
0.3,1,0,0,0,0
3.3,1,0,0,0,0
0.9,1,0,0,0,0
32.1,1,1,0,0,0
1.4,1,0,0,0,0
1.4,1,0,0,0,0
0.3,1,0,0,0,0
0.1,1,0,0,0,0
3.3000000000000003,2,0,0,0,0
2.8,1,0,0,0,0
1.3,1,0,0,0,0
406.7,14,1,1,1,1
33.6,4,0,0,0,0
0.1,1,0,0,0,0
41.2,2,1,1,0,0
0.6,1,0,0,0,0
4.1,2,0,0,0,0
4.1,1,0,0,0,0
145.3,6,1,0,1,1
74.39999999999999,6,1,1,0,1
0.8,1,0,0,0,0
37.8,4,1,0,0,0
56.1,1,0,1,0,0
71.5,1,1,0,0,0
8.7,1,0,0,0,0
41.3,2,1,0,0,0
0.1,1,0,0,0,0
0.7,1,0,0,0,0
0.3,1,0,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
368.0,8,1,1,0,1
2.7,2,0,0,0,0
55.6,5,0,0,0,1
0.1,1,0,0,0,0
4.5,2,0,0,0,0
21.6,3,1,0,0,1
72.9,7,1,1,0,0
0.4,1,0,0,0,0
0.3,1,0,0,0,0
0.2,1,0,0,0,0
1.8,1,0,0,0,0
46.4,2,0,1,0,0
0.2,1,0,0,0,0
317.6,5,0,1,0,0
12.0,1,0,0,0,0
0.8,1,0,0,0,0
39.0,1,1,1,0,0
0.4,1,0,0,0,0
1.0,1,0,0,0,0
34.3,1,1,0,0,0
26.6,1,1,0,0,0
30.0,3,1,0,0,0
10.0,1,1,0,0,0
0.1,1,0,0,0,0
27.9,1,0,1,0,0
0.2,1,0,0,0,0
42.8,2,1,1,0,0
109.8,5,1,0,0,0
0.2,1,0,0,0,0
0.9,1,0,0,0,0
24.1,1,0,0,0,0
0.1,1,0,0,0,0
3.1,1,0,1,0,0
2.5,1,0,0,0,0
1.1,1,0,0,0,0
20.3,1,1,0,0,0
24.5,4,0,0,0,0
0.1,1,0,0,0,0
29.1,1,0,1,0,0
14.4,1,0,1,0,0
0.7,1,0,0,0,0
0.1,1,0,0,0,0
67.0,2,1,1,0,0
0.1,1,0,0,0,0
10.5,1,1,0,0,0
36.9,2,1,1,0,0
0.4,1,0,0,0,0
41.2,2,1,1,0,0
0.1,1,0,0,0,0
118.2,3,1,1,0,0
606.6,14,1,1,0,1
49.9,4,1,0,0,0
0.2,1,0,0,0,0
296.6,6,1,1,0,1
6.2,1,0,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
3.7,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
81.8,6,0,1,0,0
0.4,1,0,0,0,0
0.3,2,0,0,0,0
0.3,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
27.9,1,0,0,0,0
0.2,1,0,0,0,0
6.4,1,0,0,0,0
2.8,1,0,0,0,0
0.1,1,0,0,0,0
199.2,9,1,1,0,1
136.8,4,1,1,0,1
30.4,1,0,0,0,0
0.1,1,0,0,0,0
2.6,1,0,0,0,0
79.9,2,1,0,0,0
0.1,1,0,0,0,1
43.8,1,1,0,0,0
0.1,1,0,0,0,0
13.2,1,1,0,0,0
1.3,2,0,0,0,0
5.7,1,0,0,0,0
3.2,1,0,0,0,0
30.3,1,1,0,0,0
121.1,4,1,1,0,1
27.8,2,1,0,0,0
13.3,1,0,0,0,0
24.0,6,0,0,0,0
0.5,1,0,0,0,0
16.3,2,1,0,0,0
6.199999999999999,2,0,0,0,0
13.0,1,1,0,0,0
0.6,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
2.0,2,0,0,0,0
34.8,1,0,0,0,0
0.2,1,0,0,0,0
25.4,2,0,0,0,0
1.2000000000000002,2,0,0,0,0
0.4,1,0,0,0,0
1.8,1,0,0,0,0
0.2,1,0,0,0,0
11.4,1,1,0,0,0
0.1,1,0,0,0,0
0.6,1,1,0,0,0
9.0,1,1,0,0,0
1.3,1,0,0,0,0
0.6,1,0,0,0,0
85.8,2,1,1,0,1
280.5,17,1,1,0,1
28.2,1,0,0,0,0
10.0,1,0,0,0,0
0.4,1,0,0,0,0
3.8,1,0,0,0,0
1.3,1,0,0,0,0
0.2,1,0,0,0,0
9.9,1,1,0,0,0
1.2,1,0,0,0,0
12.4,1,1,0,0,0
0.2,2,0,0,0,0
0.1,1,0,0,0,0
285.0,8,1,1,0,1
75.9,5,0,1,0,0
0.5,1,0,0,0,0
0.2,1,0,0,0,0
228.8,8,1,1,0,1
2.8,1,0,0,0,0
0.3,1,0,0,0,1
4.4,1,0,0,0,0
0.4,1,0,0,0,0
46.3,1,0,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
665.2,5,0,0,0,1
2.8,1,0,0,0,0
0.2,1,0,0,0,0
0.0,0,0,1,0,0
3.6,1,0,0,0,0
82.9,5,1,1,0,1
0.8,1,0,0,0,0
42.9,1,1,1,0,0
0.4,1,0,0,0,0
1.5,1,0,0,0,0
10.9,1,1,0,0,0
0.6,1,0,0,0,0
6.6,1,1,0,0,0
26.6,1,0,0,0,0
0.8,1,0,0,0,0
5.5,2,0,0,0,0
0.6,1,0,0,0,0
60.9,2,1,1,0,0
5.8,2,0,0,0,0
71.1,2,1,0,0,0
0.1,1,0,0,0,0
0.5,1,0,0,0,0
51.6,1,1,0,0,1
0.8,1,0,0,0,0
0.2,1,0,0,0,0
0.5,1,0,0,0,0
102.5,4,1,1,0,1
354.6,13,1,1,0,1
0.3,1,0,1,0,0
42.0,5,0,0,0,0
1.1,1,0,0,0,0
1.4,1,0,0,0,0
0.2,1,0,0,0,0
0.6,1,0,0,0,0
3.1,1,0,0,0,0
0.1,1,0,0,0,0
499.3,15,1,1,0,1
4.8,1,0,0,0,0
16.7,2,1,0,0,0
12.5,3,0,0,0,0
23.3,2,1,0,0,1
1.1,1,0,0,0,0
33.6,2,0,0,0,0
300.3,6,1,1,0,1
2.3,1,0,0,0,0
0.1,1,0,0,0,0
1.0,1,0,0,0,0
189.7,5,1,0,0,1
0.3,1,0,0,0,0
1436.0,15,1,1,0,1
0.6,1,0,0,0,0
0.1,1,0,0,0,0
40.5,2,0,0,0,0
44.1,1,1,1,0,0
0.4,1,0,0,0,0
0.7,1,0,0,0,0
12.9,1,0,0,0,0
1.7,1,0,0,0,0
0.6000000000000001,2,0,0,0,0
0.8,1,0,0,0,0
3.3,1,0,0,0,0
19.4,1,1,0,0,0
0.3,1,0,0,0,0
0.5,1,0,0,0,0
0.6,1,0,0,0,0
0.1,1,0,0,0,0
3.4,1,0,1,0,0
12.7,1,1,0,0,0
1.7,1,0,0,0,0
559.9,14,1,1,0,1
0.2,1,0,0,0,0
1.9,1,0,0,0,0
0.2,1,0,0,0,0
0.8,1,0,0,0,0
0.2,1,0,0,0,0
4.1,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
0.1,1,0,0,0,0
3.0,1,0,0,0,0
4.9,3,0,1,0,0
0.1,1,0,0,0,0
74.30000000000001,5,0,1,0,0
0.0,0,0,0,0,1
2.7,2,0,1,0,0
3.6,1,0,0,0,0
0.1,1,0,0,0,0
1.4,1,0,0,0,0
9.3,2,1,0,0,0
35.3,1,0,1,0,0
0.1,1,0,0,0,0
4.3,1,0,0,0,0
0.8999999999999999,3,1,0,0,0
2.9,1,0,0,0,0
19.4,2,1,0,0,0
0.1,1,0,0,0,0
0.3,1,0,0,0,0
0.1,1,0,0,0,0
3.0,1,1,1,0,1
5.2,1,0,0,0,0
32.2,1,0,1,0,0
4.6,1,0,0,0,0
35.3,1,1,0,0,0
1.7,1,0,0,0,0
174.0,13,0,1,0,1
0.4,1,0,0,0,0
41.8,7,1,0,0,0
0.6,1,0,0,0,0
0.6,1,0,0,0,0
70.3,3,0,0,0,0
1.4,1,0,0,0,0
94.7,3,0,1,0,0
3.4,1,0,0,0,0
14.8,1,1,1,0,0
964.8,17,1,1,0,1
6.3,1,0,0,0,0
1806.7,23,1,1,1,1
0.3,1,0,0,0,0
14.9,3,1,1,0,0
0.6,1,0,0,0,0
30.4,2,1,1,0,0
2.7,2,0,1,0,0
9.6,1,0,0,0,0
0.0,0,0,1,0,0
10.8,2,1,0,0,0
19.3,1,0,1,0,0
101.9,5,0,1,0,0
0.1,1,0,0,0,0
14.0,2,0,0,0,1
460.3,10,1,1,0,1
72.2,1,1,1,0,0
0.1,1,0,0,0,0
28.8,2,1,0,0,1
0.1,1,0,0,0,0
42.3,2,1,1,0,0
331.5,16,1,1,0,1
0.4,1,0,0,0,0
6.2,1,1,0,0,0
42.0,2,1,1,0,0
2.4,1,0,0,0,0
0.1,1,0,0,0,0
2.4,1,1,0,0,0
125.3,4,1,1,0,1
0.3,1,0,0,0,0
7.0,1,0,0,0,0
0.0,0,0,1,0,0
70.2,2,1,0,0,1
42.7,5,1,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,1
1.3,1,0,0,0,0
0.6,1,0,0,0,0
0.4,1,0,0,0,0
27.4,3,0,0,0,1
42.8,2,1,1,0,0
0.3,1,0,0,0,0
1.5,1,0,0,0,0
0.6000000000000001,2,0,0,0,0
16.2,2,0,0,0,1
2.1,1,0,0,0,0
39.3,1,1,0,0,0
0.3,1,0,0,0,0
1.4,2,0,0,0,0
17.5,3,1,0,0,0
14.1,1,1,1,0,0
446.5,9,1,1,0,1
35.3,2,1,0,0,0
9.1,1,0,0,0,0
0.8,1,0,0,0,0
466.2,19,1,1,0,1
111.7,1,0,0,0,0
48.5,4,1,1,0,1
188.8,9,1,1,0,1
42.9,2,1,1,0,0
55.0,5,1,1,0,1
0.6,1,0,0,0,0
17.9,1,1,0,0,0
2.9,1,0,0,0,0
41.0,1,1,0,0,0
0.1,1,0,0,0,0
11.2,1,1,0,0,0
5.0,1,0,0,0,0
33.9,1,1,0,0,1
13.2,1,1,0,0,0
18.7,1,0,0,0,0
0.3,1,0,0,0,0
15.0,2,1,0,0,0
20.9,1,0,0,0,0
5.1,1,0,0,0,0
0.6,1,0,0,0,0
0.2,1,0,0,0,0
25.8,1,0,0,0,0
0.1,1,0,0,0,0
0.3,1,0,0,0,0
0.1,1,0,0,0,0
93.7,4,0,0,0,0
31.8,1,0,0,0,0
5.5,1,1,0,0,0
104.5,5,1,0,0,1
11.3,1,0,0,0,0
10.1,1,1,0,0,0
57.3,3,1,0,0,1
13.8,1,1,0,0,0
31.0,1,1,0,0,0
393.6,12,1,1,0,1
0.0,0,0,0,0,1
48.7,3,0,0,0,0
24.2,4,1,0,0,1
36.5,1,1,0,0,0
49.9,3,1,1,0,0
1287.3,22,1,1,0,1
413.9,10,1,1,0,1
767.3,17,1,1,0,1
309.3,8,1,1,0,1
0.1,1,0,0,0,0
119.6,4,1,1,0,1
3.3,1,0,0,0,0
1.4,1,0,0,0,1
4.4,1,0,0,0,0
207.6,6,1,1,0,0
190.6,13,1,1,0,1
0.1,1,0,0,0,0
36.7,1,1,0,0,0
0.0,0,0,0,0,1
39.3,2,1,1,0,1
265.8,3,0,1,0,0
0.1,1,0,0,0,0
1.4,1,0,0,0,0
554.2,11,1,1,0,1
200.0,9,1,1,0,1
847.2,22,1,1,0,1
2.6,2,0,0,0,0
7.4,1,0,0,0,0
1.6,1,0,0,0,0
163.7,6,1,1,0,1
18.700000000000003,3,1,0,0,0
0.0,0,0,0,0,1
0.0,1,0,1,0,0
37.2,1,1,0,0,0
104.0,5,1,1,0,1
0.0,0,0,0,0,1
187.6,6,1,0,0,1
0.6,1,0,0,0,0
40.7,2,0,0,0,1
0.2,1,1,0,0,0
6.6,1,0,0,0,0
0.2,1,0,0,0,0
10.2,1,1,0,0,0
41.1,3,1,1,0,0
0.1,1,0,0,0,0
1.8,1,0,0,0,0
29.3,1,0,0,0,0
62.6,2,1,0,0,1
456.2,17,1,1,0,1
10.0,1,0,0,0,0
119.9,4,0,1,1,1
4.8,1,1,0,0,0
14.4,1,0,0,0,1
2.1,1,0,0,0,0
268.4,3,1,1,0,0
0.1,1,0,0,0,0
73.8,4,0,0,0,1
8.5,1,1,0,0,0
34.6,1,1,0,0,0
4.2,1,0,0,0,0
0.0,0,0,0,0,1
210.0,7,1,1,0,1
408.1,18,1,1,0,1
10.4,2,1,0,0,0
0.2,1,0,0,0,0
0.5,1,0,0,0,0
15.9,3,0,0,0,0
0.7,1,0,0,0,0
57.1,4,1,1,0,1
612.2,21,1,1,0,1
0.8,1,0,0,0,0
10.1,1,1,0,0,1
20.5,1,0,0,0,0
0.1,1,0,0,0,0
6.4,1,1,0,0,0
116.7,4,1,1,0,0
0.6,1,0,0,0,0
2.7,2,0,0,0,0
9.0,1,1,0,0,0
0.9,1,0,0,0,0
1.2,1,0,0,0,0
28.1,4,1,0,0,0
2.1,2,0,0,0,0
0.1,1,0,0,0,0
61.5,1,1,0,0,0
3.5,1,0,0,0,0
43.1,1,0,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
0.1,1,0,0,0,0
38.9,2,0,1,0,0
2.7,1,0,0,0,0
0.8999999999999999,2,0,1,0,0
1.3,1,0,0,0,0
41.0,1,1,1,0,0
0.1,1,0,0,0,0
56.4,3,1,0,1,0
3.0,1,0,0,0,0
0.1,1,0,0,0,0
0.5,1,0,0,0,0
0.1,1,0,0,0,0
32.3,2,0,1,0,0
2.2,2,0,0,0,0
0.6,1,0,0,0,0
25.7,1,0,1,0,0
1.4,1,0,0,0,0
26.9,1,0,0,0,0
0.6,1,0,0,0,0
48.5,2,0,0,0,0
0.1,1,0,0,0,0
1.0,1,0,0,0,0
12.0,1,1,0,0,0
43.8,3,1,1,0,0
41.1,1,1,0,0,0
0.2,1,0,0,0,0
176.7,8,1,1,0,1
3.8,1,0,0,0,0
34.1,2,0,1,0,0
1.1,2,0,0,0,0
9.4,1,1,0,0,0
0.7,1,0,0,0,0
33.7,1,1,0,0,0
0.8,1,0,0,0,0
19.7,2,1,0,0,0
0.5,1,0,0,0,0
0.2,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
45.7,2,1,1,0,0
0.2,2,0,0,0,0
41.2,2,1,0,0,0
15.6,1,1,0,0,0
6.6,1,1,0,0,0
0.1,1,0,0,0,0
15.6,2,1,0,0,0
44.1,2,1,0,0,0
4.0,2,0,0,0,0
0.1,1,0,1,0,0
93.9,9,0,1,0,0
4.8,1,0,0,0,0
47.5,4,1,1,0,0
7.699999999999999,2,0,0,0,0
2.0,2,0,0,0,0
11.1,1,1,0,0,0
1.2,1,0,0,0,0
7.7,3,1,0,0,0
71.1,6,1,0,0,0
9.5,2,0,0,0,0
22.1,3,0,0,0,0
1.8,1,0,0,0,0
41.1,1,1,1,0,0
27.1,1,0,0,0,0
0.4,1,0,0,0,0
38.0,2,1,0,0,0
0.1,1,0,0,0,0
15.1,1,1,0,0,0
0.1,1,0,0,0,0
6.1,1,0,0,0,0
0.4,1,0,0,0,0
58.7,2,1,0,0,0
0.7,1,0,0,0,0
4.7,1,0,0,0,0
0.4,1,0,0,0,0
0.1,1,0,0,0,0
0.7,1,0,0,0,0
13.2,1,1,0,0,0
0.1,1,0,0,0,0
0.4,1,0,0,0,0
5.3,1,1,0,0,0
0.3,1,0,0,0,0
0.8,1,0,0,0,0
0.8,2,0,0,0,0
73.2,2,1,0,0,0
0.5,1,0,0,0,0
10.5,1,0,0,0,0
0.1,1,0,0,0,0
47.0,2,0,1,0,0
0.1,1,0,0,0,0
4.9,1,0,0,0,0
1208.4,17,1,1,1,1
5.5,2,0,0,0,0
42.0,2,0,0,0,0
53.5,4,0,0,0,1
254.6,13,1,1,0,1
15.4,2,1,0,0,0
37.4,3,1,0,0,0
0.1,1,0,0,0,0
68.2,5,1,0,0,0
0.1,1,0,0,0,0
36.0,3,1,1,0,0
0.1,1,0,0,0,0
0.5,1,0,0,0,0
25.5,2,1,0,0,0
20.4,1,1,0,0,0
4.3,1,0,0,0,0
70.7,3,0,0,0,0
33.2,2,1,0,0,0
63.3,1,1,0,0,0
2.1,1,0,0,0,0
27.5,1,1,0,0,0
0.8,1,0,0,0,0
0.5,1,0,0,0,0
3.9,3,0,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
1.5,1,0,0,0,0
732.0,9,1,1,1,1
10.3,1,0,0,0,0
5.0,1,0,0,0,0
3.5,1,0,0,0,0
0.5,2,0,0,0,0
0.1,1,0,0,0,0
12.8,2,1,0,0,0
24.2,3,1,0,0,0
4.3,1,0,0,0,0
11.2,2,1,0,0,0
11.9,2,1,0,0,0
527.7,14,1,1,0,1
5.6000000000000005,3,0,0,0,0
8.1,1,1,0,0,0
0.7,1,0,0,0,0
0.4,1,0,0,0,0
0.1,1,0,0,0,0
13.6,1,1,0,0,0
0.8,1,0,0,0,0
0.2,1,0,0,0,0
0.1,1,0,0,0,0
0.5,1,0,0,0,0
6.3,1,1,0,0,0
39.1,2,1,0,0,0
0.1,1,0,0,0,0
750.8000000000001,6,1,1,0,1
3.3,2,0,0,0,0
32.7,3,1,0,0,0
10.9,1,0,0,0,0
0.3,1,0,0,0,0
1.6,1,0,0,0,0
0.9,1,0,0,0,0
0.1,1,0,0,0,0
0.7,1,0,1,0,0
0.4,1,0,0,0,0
16.5,1,1,0,0,0
0.2,1,0,0,0,0
3.1,2,0,0,0,0
0.1,1,0,0,0,0
2.4,1,0,0,0,0
27.9,1,1,0,0,0
615.6,9,1,1,0,1
166.5,3,1,0,0,0
1.6,2,0,0,0,0
86.1,1,0,1,0,0
0.3,2,0,1,0,0
210.7,8,1,1,0,1
26.9,1,0,0,0,0
34.2,3,1,0,0,0
14.6,1,1,0,0,0
199.8,13,1,1,0,0
0.5,1,0,0,0,0
0.2,1,0,0,0,0
2.9,1,0,0,0,0
0.4,1,0,0,0,0
0.1,1,0,0,0,0
0.7,1,0,0,0,0
2.7,1,0,0,0,0
1.3,1,0,0,0,0
84.1,2,1,0,0,0
1.3,1,0,0,0,0
1.6,2,0,0,0,0
0.1,1,0,0,0,0
41.7,2,1,0,0,1
0.2,1,0,0,0,0
6.2,1,0,0,0,0
0.3,1,0,0,0,0
19.4,1,1,0,0,0
0.1,1,0,0,0,0
1.1,1,0,0,0,0
19.1,2,1,0,0,0
25.6,3,0,0,1,0
83.4,3,1,1,0,0
278.3,5,1,1,0,0
0.5,1,0,0,0,0
17.9,2,1,0,0,0
5.699999999999999,3,0,0,0,0
10.0,1,1,0,0,0
0.2,1,0,0,0,0
0.1,1,0,0,0,0
11.0,1,0,0,0,0
25.6,1,0,0,0,0
6.3,2,1,0,0,0
135.7,11,0,0,0,0
0.1,1,0,0,0,0
1.7000000000000002,2,0,0,0,0
10.3,1,0,0,0,0
30.2,2,0,1,0,0
3.3,1,0,0,0,0
0.1,1,0,0,0,0
0.6,2,0,0,0,0
17.7,1,1,0,0,0
19.1,1,1,0,0,1
20.8,3,0,0,0,0
5.7,1,0,0,0,0
0.2,1,0,0,0,0
57.0,3,0,0,0,0
10.9,1,0,0,0,0
0.1,1,0,0,0,0
230.4,6,1,1,0,1
10.5,2,0,0,0,0
0.1,1,0,0,0,0
391.8,16,1,1,0,0
0.8,1,0,0,0,0
0.1,1,0,0,0,0
31.6,1,1,0,0,0
12.4,1,1,0,0,0
17.8,1,1,0,0,0
61.4,4,1,0,0,0
2.2,1,0,0,0,0
0.1,1,0,0,0,0
41.0,3,1,1,0,0
141.4,9,1,0,0,0
62.7,4,1,1,0,0
0.2,1,0,1,0,0
5.1000000000000005,2,0,0,0,0
0.9,4,0,0,0,0
0.7,1,0,0,0,0
16.1,1,1,0,0,0
0.2,1,0,0,0,0
1.0,1,0,0,0,0
40.2,1,0,0,0,0
41.3,1,1,1,0,0
0.4,1,0,0,0,0
0.3,1,1,0,0,0
9.1,1,1,0,0,0
14.9,1,1,0,0,0
0.8,1,0,0,0,0
0.2,2,0,0,0,0
16.4,1,1,0,0,0
31.0,1,0,0,0,0
0.3,1,0,0,0,0
0.1,1,0,0,0,0
29.4,1,1,0,0,0
0.2,1,0,0,0,0
19.3,1,0,0,0,0
47.5,1,0,1,0,0
84.10000000000001,3,0,1,0,0
0.2,1,0,0,0,0
0.9,1,0,0,0,0
1.5,2,0,0,0,0
41.7,2,1,1,0,0
25.0,3,0,0,0,0
25.4,3,0,1,0,0
1.2,1,0,0,0,0
4.4,1,0,0,0,0
112.1,7,1,0,0,0
0.2,1,0,0,0,0
92.4,4,1,1,0,1
1.1,2,0,0,0,0
0.3,1,0,1,0,0
0.5,1,0,0,0,0
7.8,2,0,0,0,0
76.7,4,0,1,0,0
0.1,1,0,0,0,0
1.8,1,0,0,0,0
1903.8,15,1,1,0,1
0.1,1,0,0,0,0
0.1,1,0,0,0,0
1.0,1,0,0,0,0
36.7,2,0,0,0,0
2.0,1,0,0,0,0
0.9,1,0,0,0,0
0.7,1,0,0,0,0
6.8,1,0,0,0,0
23.8,1,0,0,0,0
0.5,1,0,0,0,0
0.6,1,0,0,0,0
0.1,1,0,0,0,0
39.8,2,1,0,0,0
95.8,4,0,1,0,0
70.2,5,1,0,1,0
2.7,1,0,0,0,0
0.2,1,0,0,0,0
32.4,1,0,1,0,0
0.3,1,0,0,0,0
9.3,2,0,1,0,0
0.8,1,0,0,0,0
18.3,1,1,0,0,0
18.3,1,1,0,0,0
238.7,8,1,1,0,1
0.5,1,0,0,0,0
10.0,1,1,0,0,0
0.1,1,0,0,0,0
1.8,2,0,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
0.7,1,0,0,0,0
109.5,2,1,1,0,0
21.5,2,0,0,0,0
0.2,1,0,0,0,0
16.3,1,1,0,0,0
0.9,1,0,0,0,0
0.4,1,0,0,0,0
0.9,1,0,0,0,0
35.7,2,0,0,0,0
887.5,16,1,1,0,1
0.7,1,0,0,0,0
0.6,1,0,0,0,0
0.1,1,0,0,0,0
0.4,1,0,0,0,0
0.1,1,0,0,0,0
3.0,1,0,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
0.5,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
10.6,2,1,0,0,0
6.2,1,1,0,0,0
0.4,1,0,0,0,0
0.2,1,1,0,0,0
27.5,1,1,0,0,0
0.2,1,0,0,0,0
79.2,2,1,1,0,0
0.1,1,0,0,0,0
3.1,1,0,0,0,0
1.4,1,0,0,0,0
0.1,1,0,0,0,0
33.0,1,1,0,0,0
0.5,1,0,0,0,0
40.2,1,1,0,0,0
0.1,1,0,0,0,0
2.8,1,0,0,0,0
1.5,1,0,0,0,0
15.6,1,0,0,0,0
13.0,2,0,0,0,0
16.2,1,1,0,0,0
920.9,16,1,1,0,1
12.8,2,0,0,0,0
60.5,1,1,0,0,0
3.7,1,0,0,0,0
0.1,1,0,0,0,0
0.9,1,0,0,0,0
708.6,12,1,1,0,1
156.9,3,1,1,0,0
0.8,1,0,0,0,0
13.7,1,1,0,0,0
0.1,1,0,0,0,0
42.6,4,0,0,0,0
21.4,1,1,0,0,0
0.9,1,1,0,0,0
0.1,1,0,0,0,0
0.7,1,0,0,0,0
20.6,1,0,0,0,0
0.1,1,0,0,0,0
2.7,1,0,0,0,0
120.2,5,0,1,0,0
3.5,1,1,0,0,0
0.2,1,0,0,0,0
2.2,1,0,0,0,0
2.8,1,0,0,0,0
17.5,2,1,0,0,0
1.4,1,0,0,0,0
10.6,1,1,0,0,0
21.8,1,1,0,0,0
0.1,1,0,0,0,0
30.0,2,0,0,0,0
5.0,1,0,0,0,0
